year,originregion,destinationregion,fe_OrigCategorical,fe_DestCategorical,fe_YearCategorical
2005.0,SEA,EEU,-52.022744063378475,-0.5298368930597235,-0.16318284768479074
2005.0,CAM,EEU,-52.90326465706343,-0.5298368930597235,-0.16318284768479074
2005.0,LAM,EEU,-53.12377900290987,-0.5298368930597235,-0.16318284768479074
2005.0,ANZ,EEU,-48.13835463494228,-0.5298368930597235,-0.16318284768479074
2005.0,CAN,EEU,-47.330973989564214,-0.5298368930597235,-0.16318284768479074
2005.0,USA,EEU,-48.393300205074745,-0.5298368930597235,-0.16318284768479074
2005.0,SSA,CAN,-54.40568897482562,4.958732003598321,-0.16318284768479074
2005.0,SIS,CAN,-50.77308550226084,4.958732003598321,-0.16318284768479074
2005.0,MAF,CAN,-51.40758985587273,4.958732003598321,-0.16318284768479074
2005.0,FSU,CAN,-53.84309861088059,4.958732003598321,-0.16318284768479074
2005.0,MDE,CAN,-51.44006891830045,4.958732003598321,-0.16318284768479074
2005.0,WEU,CAN,-52.970146213151395,4.958732003598321,-0.16318284768479074
2005.0,SAS,CAN,-52.70492881540335,4.958732003598321,-0.16318284768479074
2005.0,CHI,CAN,-51.5963025043938,4.958732003598321,-0.16318284768479074
2005.0,JPK,CAN,-50.715899219676274,4.958732003598321,-0.16318284768479074
2005.0,SEA,CAN,-52.022744063378475,4.958732003598321,-0.16318284768479074
2005.0,CAM,CAN,-52.90326465706343,4.958732003598321,-0.16318284768479074
2005.0,LAM,CAN,-53.12377900290987,4.958732003598321,-0.16318284768479074
2005.0,ANZ,CAN,-48.13835463494228,4.958732003598321,-0.16318284768479074
2005.0,EEU,CAN,-52.72052880070537,4.958732003598321,-0.16318284768479074
2005.0,USA,CAN,-48.393300205074745,4.958732003598321,-0.16318284768479074
2005.0,SSA,USA,-54.40568897482562,2.9818847293353077,-0.16318284768479074
2005.0,SIS,USA,-50.77308550226084,2.9818847293353077,-0.16318284768479074
2005.0,MAF,USA,-51.40758985587273,2.9818847293353077,-0.16318284768479074
2005.0,FSU,USA,-53.84309861088059,2.9818847293353077,-0.16318284768479074
2005.0,MDE,USA,-51.44006891830045,2.9818847293353077,-0.16318284768479074
2005.0,WEU,USA,-52.970146213151395,2.9818847293353077,-0.16318284768479074
2005.0,SAS,USA,-52.70492881540335,2.9818847293353077,-0.16318284768479074
2005.0,CHI,USA,-51.5963025043938,2.9818847293353077,-0.16318284768479074
2005.0,JPK,USA,-50.715899219676274,2.9818847293353077,-0.16318284768479074
2005.0,SEA,USA,-52.022744063378475,2.9818847293353077,-0.16318284768479074
2005.0,CAM,USA,-52.90326465706343,2.9818847293353077,-0.16318284768479074
2005.0,LAM,USA,-53.12377900290987,2.9818847293353077,-0.16318284768479074
2005.0,ANZ,USA,-48.13835463494228,2.9818847293353077,-0.16318284768479074
2005.0,EEU,USA,-52.72052880070537,2.9818847293353077,-0.16318284768479074
2005.0,CAN,USA,-47.330973989564214,2.9818847293353077,-0.16318284768479074
2010.0,MAF,SSA,-51.40758985587273,-2.3098157863769124,-0.26966493442066763
2010.0,WEU,SSA,-52.970146213151395,-2.3098157863769124,-0.26966493442066763
2010.0,LAM,SSA,-53.12377900290987,-2.3098157863769124,-0.26966493442066763
2010.0,EEU,SSA,-52.72052880070537,-2.3098157863769124,-0.26966493442066763
2010.0,FSU,SSA,-53.84309861088059,-2.3098157863769124,-0.26966493442066763
2010.0,CAN,SSA,-47.330973989564214,-2.3098157863769124,-0.26966493442066763
2010.0,USA,SSA,-48.393300205074745,-2.3098157863769124,-0.26966493442066763
2010.0,SSA,SIS,-54.40568897482562,1.7543666547558043,-0.26966493442066763
2010.0,MAF,SIS,-51.40758985587273,1.7543666547558043,-0.26966493442066763
2010.0,FSU,SIS,-53.84309861088059,1.7543666547558043,-0.26966493442066763
2010.0,WEU,SIS,-52.970146213151395,1.7543666547558043,-0.26966493442066763
2010.0,CAN,SIS,-47.330973989564214,1.7543666547558043,-0.26966493442066763
2010.0,MDE,SSA,-51.44006891830045,-2.3098157863769124,-0.26966493442066763
2010.0,SEA,SSA,-52.022744063378475,-2.3098157863769124,-0.26966493442066763
2010.0,SIS,SSA,-50.77308550226084,-2.3098157863769124,-0.26966493442066763
2010.0,CAM,SSA,-52.90326465706343,-2.3098157863769124,-0.26966493442066763
2010.0,SAS,SSA,-52.70492881540335,-2.3098157863769124,-0.26966493442066763
2010.0,CHI,SSA,-51.5963025043938,-2.3098157863769124,-0.26966493442066763
2010.0,MDE,SIS,-51.44006891830045,1.7543666547558043,-0.26966493442066763
2010.0,SAS,SIS,-52.70492881540335,1.7543666547558043,-0.26966493442066763
2010.0,CHI,SIS,-51.5963025043938,1.7543666547558043,-0.26966493442066763
2010.0,JPK,SIS,-50.715899219676274,1.7543666547558043,-0.26966493442066763
2010.0,SEA,SIS,-52.022744063378475,1.7543666547558043,-0.26966493442066763
2010.0,LAM,SIS,-53.12377900290987,1.7543666547558043,-0.26966493442066763
2010.0,EEU,SIS,-52.72052880070537,1.7543666547558043,-0.26966493442066763
2010.0,USA,SIS,-48.393300205074745,1.7543666547558043,-0.26966493442066763
2010.0,JPK,SSA,-50.715899219676274,-2.3098157863769124,-0.26966493442066763
2010.0,SSA,MAF,-54.40568897482562,-0.29806890428689314,-0.26966493442066763
2010.0,WEU,MAF,-52.970146213151395,-0.29806890428689314,-0.26966493442066763
2010.0,FSU,MAF,-53.84309861088059,-0.29806890428689314,-0.26966493442066763
2010.0,MDE,MAF,-51.44006891830045,-0.29806890428689314,-0.26966493442066763
2010.0,SAS,MAF,-52.70492881540335,-0.29806890428689314,-0.26966493442066763
2010.0,SEA,MAF,-52.022744063378475,-0.29806890428689314,-0.26966493442066763
2010.0,CAM,MAF,-52.90326465706343,-0.29806890428689314,-0.26966493442066763
2010.0,LAM,MAF,-53.12377900290987,-0.29806890428689314,-0.26966493442066763
2010.0,EEU,MAF,-52.72052880070537,-0.29806890428689314,-0.26966493442066763
2010.0,CAN,MAF,-47.330973989564214,-0.29806890428689314,-0.26966493442066763
2010.0,USA,MAF,-48.393300205074745,-0.29806890428689314,-0.26966493442066763
2010.0,SIS,MAF,-50.77308550226084,-0.29806890428689314,-0.26966493442066763
2010.0,CHI,MAF,-51.5963025043938,-0.29806890428689314,-0.26966493442066763
2010.0,JPK,MAF,-50.715899219676274,-0.29806890428689314,-0.26966493442066763
2010.0,SSA,FSU,-54.40568897482562,-1.5830083543612723,-0.26966493442066763
2010.0,MAF,FSU,-51.40758985587273,-1.5830083543612723,-0.26966493442066763
2010.0,WEU,FSU,-52.970146213151395,-1.5830083543612723,-0.26966493442066763
2010.0,MDE,FSU,-51.44006891830045,-1.5830083543612723,-0.26966493442066763
2010.0,SAS,FSU,-52.70492881540335,-1.5830083543612723,-0.26966493442066763
2010.0,CHI,FSU,-51.5963025043938,-1.5830083543612723,-0.26966493442066763
2010.0,JPK,FSU,-50.715899219676274,-1.5830083543612723,-0.26966493442066763
2010.0,SEA,FSU,-52.022744063378475,-1.5830083543612723,-0.26966493442066763
2010.0,SIS,FSU,-50.77308550226084,-1.5830083543612723,-0.26966493442066763
2010.0,CAM,FSU,-52.90326465706343,-1.5830083543612723,-0.26966493442066763
2010.0,LAM,FSU,-53.12377900290987,-1.5830083543612723,-0.26966493442066763
2010.0,EEU,FSU,-52.72052880070537,-1.5830083543612723,-0.26966493442066763
2010.0,CAN,FSU,-47.330973989564214,-1.5830083543612723,-0.26966493442066763
2010.0,USA,FSU,-48.393300205074745,-1.5830083543612723,-0.26966493442066763
2010.0,SSA,WEU,-54.40568897482562,-0.8018329935571487,-0.26966493442066763
2010.0,SIS,WEU,-50.77308550226084,-0.8018329935571487,-0.26966493442066763
2010.0,MAF,WEU,-51.40758985587273,-0.8018329935571487,-0.26966493442066763
2010.0,FSU,WEU,-53.84309861088059,-0.8018329935571487,-0.26966493442066763
2010.0,MDE,WEU,-51.44006891830045,-0.8018329935571487,-0.26966493442066763
2010.0,SAS,WEU,-52.70492881540335,-0.8018329935571487,-0.26966493442066763
2010.0,CHI,WEU,-51.5963025043938,-0.8018329935571487,-0.26966493442066763
2010.0,JPK,WEU,-50.715899219676274,-0.8018329935571487,-0.26966493442066763
2010.0,SEA,WEU,-52.022744063378475,-0.8018329935571487,-0.26966493442066763
2010.0,CAM,WEU,-52.90326465706343,-0.8018329935571487,-0.26966493442066763
2010.0,LAM,WEU,-53.12377900290987,-0.8018329935571487,-0.26966493442066763
2010.0,EEU,WEU,-52.72052880070537,-0.8018329935571487,-0.26966493442066763
2010.0,CAN,WEU,-47.330973989564214,-0.8018329935571487,-0.26966493442066763
2010.0,USA,WEU,-48.393300205074745,-0.8018329935571487,-0.26966493442066763
2010.0,SSA,MDE,-54.40568897482562,0.3605526124192302,-0.26966493442066763
2010.0,MAF,MDE,-51.40758985587273,0.3605526124192302,-0.26966493442066763
2010.0,FSU,MDE,-53.84309861088059,0.3605526124192302,-0.26966493442066763
2010.0,WEU,MDE,-52.970146213151395,0.3605526124192302,-0.26966493442066763
2010.0,SAS,MDE,-52.70492881540335,0.3605526124192302,-0.26966493442066763
2010.0,SEA,MDE,-52.022744063378475,0.3605526124192302,-0.26966493442066763
2010.0,SIS,MDE,-50.77308550226084,0.3605526124192302,-0.26966493442066763
2010.0,CAM,MDE,-52.90326465706343,0.3605526124192302,-0.26966493442066763
2010.0,LAM,MDE,-53.12377900290987,0.3605526124192302,-0.26966493442066763
2010.0,EEU,MDE,-52.72052880070537,0.3605526124192302,-0.26966493442066763
2010.0,CAN,MDE,-47.330973989564214,0.3605526124192302,-0.26966493442066763
2010.0,USA,MDE,-48.393300205074745,0.3605526124192302,-0.26966493442066763
2010.0,CHI,MDE,-51.5963025043938,0.3605526124192302,-0.26966493442066763
2010.0,JPK,MDE,-50.715899219676274,0.3605526124192302,-0.26966493442066763
2010.0,SSA,SAS,-54.40568897482562,-2.701237788627651,-0.26966493442066763
2010.0,MAF,SAS,-51.40758985587273,-2.701237788627651,-0.26966493442066763
2010.0,FSU,SAS,-53.84309861088059,-2.701237788627651,-0.26966493442066763
2010.0,WEU,SAS,-52.970146213151395,-2.701237788627651,-0.26966493442066763
2010.0,MDE,SAS,-51.44006891830045,-2.701237788627651,-0.26966493442066763
2010.0,CHI,SAS,-51.5963025043938,-2.701237788627651,-0.26966493442066763
2010.0,JPK,SAS,-50.715899219676274,-2.701237788627651,-0.26966493442066763
2010.0,SEA,SAS,-52.022744063378475,-2.701237788627651,-0.26966493442066763
2010.0,CAM,SAS,-52.90326465706343,-2.701237788627651,-0.26966493442066763
2010.0,LAM,SAS,-53.12377900290987,-2.701237788627651,-0.26966493442066763
2010.0,EEU,SAS,-52.72052880070537,-2.701237788627651,-0.26966493442066763
2010.0,CAN,SAS,-47.330973989564214,-2.701237788627651,-0.26966493442066763
2010.0,USA,SAS,-48.393300205074745,-2.701237788627651,-0.26966493442066763
2010.0,SIS,SAS,-50.77308550226084,-2.701237788627651,-0.26966493442066763
2010.0,CAM,SIS,-52.90326465706343,1.7543666547558043,-0.26966493442066763
2010.0,SSA,CHI,-54.40568897482562,-2.186328850138068,-0.26966493442066763
2010.0,SIS,CHI,-50.77308550226084,-2.186328850138068,-0.26966493442066763
2010.0,MAF,CHI,-51.40758985587273,-2.186328850138068,-0.26966493442066763
2010.0,WEU,CHI,-52.970146213151395,-2.186328850138068,-0.26966493442066763
2010.0,FSU,CHI,-53.84309861088059,-2.186328850138068,-0.26966493442066763
2010.0,MDE,CHI,-51.44006891830045,-2.186328850138068,-0.26966493442066763
2010.0,SAS,CHI,-52.70492881540335,-2.186328850138068,-0.26966493442066763
2010.0,JPK,CHI,-50.715899219676274,-2.186328850138068,-0.26966493442066763
2010.0,SEA,CHI,-52.022744063378475,-2.186328850138068,-0.26966493442066763
2010.0,CAM,CHI,-52.90326465706343,-2.186328850138068,-0.26966493442066763
2010.0,LAM,CHI,-53.12377900290987,-2.186328850138068,-0.26966493442066763
2010.0,EEU,CHI,-52.72052880070537,-2.186328850138068,-0.26966493442066763
2010.0,CAN,CHI,-47.330973989564214,-2.186328850138068,-0.26966493442066763
2010.0,USA,CHI,-48.393300205074745,-2.186328850138068,-0.26966493442066763
2010.0,SSA,JPK,-54.40568897482562,0.32882267982753177,-0.26966493442066763
2010.0,SIS,JPK,-50.77308550226084,0.32882267982753177,-0.26966493442066763
2010.0,MAF,JPK,-51.40758985587273,0.32882267982753177,-0.26966493442066763
2010.0,WEU,JPK,-52.970146213151395,0.32882267982753177,-0.26966493442066763
2010.0,MDE,JPK,-51.44006891830045,0.32882267982753177,-0.26966493442066763
2010.0,FSU,JPK,-53.84309861088059,0.32882267982753177,-0.26966493442066763
2010.0,SAS,JPK,-52.70492881540335,0.32882267982753177,-0.26966493442066763
2010.0,CHI,JPK,-51.5963025043938,0.32882267982753177,-0.26966493442066763
2010.0,SEA,JPK,-52.022744063378475,0.32882267982753177,-0.26966493442066763
2010.0,CAM,JPK,-52.90326465706343,0.32882267982753177,-0.26966493442066763
2010.0,LAM,JPK,-53.12377900290987,0.32882267982753177,-0.26966493442066763
2010.0,EEU,JPK,-52.72052880070537,0.32882267982753177,-0.26966493442066763
2010.0,CAN,JPK,-47.330973989564214,0.32882267982753177,-0.26966493442066763
2010.0,USA,JPK,-48.393300205074745,0.32882267982753177,-0.26966493442066763
2010.0,MDE,SEA,-51.44006891830045,-1.229044514497435,-0.26966493442066763
2010.0,SAS,SEA,-52.70492881540335,-1.229044514497435,-0.26966493442066763
2010.0,CHI,SEA,-51.5963025043938,-1.229044514497435,-0.26966493442066763
2010.0,JPK,SEA,-50.715899219676274,-1.229044514497435,-0.26966493442066763
2010.0,SIS,SEA,-50.77308550226084,-1.229044514497435,-0.26966493442066763
2010.0,LAM,SEA,-53.12377900290987,-1.229044514497435,-0.26966493442066763
2010.0,EEU,SEA,-52.72052880070537,-1.229044514497435,-0.26966493442066763
2010.0,FSU,SEA,-53.84309861088059,-1.229044514497435,-0.26966493442066763
2010.0,WEU,SEA,-52.970146213151395,-1.229044514497435,-0.26966493442066763
2010.0,CAN,SEA,-47.330973989564214,-1.229044514497435,-0.26966493442066763
2010.0,USA,SEA,-48.393300205074745,-1.229044514497435,-0.26966493442066763
2010.0,SSA,SEA,-54.40568897482562,-1.229044514497435,-0.26966493442066763
2010.0,MAF,SEA,-51.40758985587273,-1.229044514497435,-0.26966493442066763
2010.0,CAM,SEA,-52.90326465706343,-1.229044514497435,-0.26966493442066763
2010.0,SSA,CAM,-54.40568897482562,-1.0376891022290309,-0.26966493442066763
2010.0,MDE,CAM,-51.44006891830045,-1.0376891022290309,-0.26966493442066763
2010.0,SAS,CAM,-52.70492881540335,-1.0376891022290309,-0.26966493442066763
2010.0,CHI,CAM,-51.5963025043938,-1.0376891022290309,-0.26966493442066763
2010.0,SEA,CAM,-52.022744063378475,-1.0376891022290309,-0.26966493442066763
2010.0,SIS,CAM,-50.77308550226084,-1.0376891022290309,-0.26966493442066763
2010.0,LAM,CAM,-53.12377900290987,-1.0376891022290309,-0.26966493442066763
2010.0,WEU,CAM,-52.970146213151395,-1.0376891022290309,-0.26966493442066763
2010.0,CAN,CAM,-47.330973989564214,-1.0376891022290309,-0.26966493442066763
2010.0,USA,CAM,-48.393300205074745,-1.0376891022290309,-0.26966493442066763
2010.0,MAF,CAM,-51.40758985587273,-1.0376891022290309,-0.26966493442066763
2010.0,FSU,CAM,-53.84309861088059,-1.0376891022290309,-0.26966493442066763
2010.0,JPK,CAM,-50.715899219676274,-1.0376891022290309,-0.26966493442066763
2010.0,EEU,CAM,-52.72052880070537,-1.0376891022290309,-0.26966493442066763
2010.0,SSA,LAM,-54.40568897482562,-1.9766679602436668,-0.26966493442066763
2010.0,MAF,LAM,-51.40758985587273,-1.9766679602436668,-0.26966493442066763
2010.0,FSU,LAM,-53.84309861088059,-1.9766679602436668,-0.26966493442066763
2010.0,WEU,LAM,-52.970146213151395,-1.9766679602436668,-0.26966493442066763
2010.0,MDE,LAM,-51.44006891830045,-1.9766679602436668,-0.26966493442066763
2010.0,SAS,LAM,-52.70492881540335,-1.9766679602436668,-0.26966493442066763
2010.0,CHI,LAM,-51.5963025043938,-1.9766679602436668,-0.26966493442066763
2010.0,JPK,LAM,-50.715899219676274,-1.9766679602436668,-0.26966493442066763
2010.0,SEA,LAM,-52.022744063378475,-1.9766679602436668,-0.26966493442066763
2010.0,SIS,LAM,-50.77308550226084,-1.9766679602436668,-0.26966493442066763
2010.0,CAM,LAM,-52.90326465706343,-1.9766679602436668,-0.26966493442066763
2010.0,EEU,LAM,-52.72052880070537,-1.9766679602436668,-0.26966493442066763
2010.0,CAN,LAM,-47.330973989564214,-1.9766679602436668,-0.26966493442066763
2010.0,USA,LAM,-48.393300205074745,-1.9766679602436668,-0.26966493442066763
2010.0,SSA,EEU,-54.40568897482562,-0.5298368930597235,-0.26966493442066763
2010.0,MAF,EEU,-51.40758985587273,-0.5298368930597235,-0.26966493442066763
2010.0,FSU,EEU,-53.84309861088059,-0.5298368930597235,-0.26966493442066763
2010.0,WEU,EEU,-52.970146213151395,-0.5298368930597235,-0.26966493442066763
2010.0,MDE,EEU,-51.44006891830045,-0.5298368930597235,-0.26966493442066763
2010.0,SAS,EEU,-52.70492881540335,-0.5298368930597235,-0.26966493442066763
2010.0,CHI,EEU,-51.5963025043938,-0.5298368930597235,-0.26966493442066763
2010.0,JPK,EEU,-50.715899219676274,-0.5298368930597235,-0.26966493442066763
2010.0,SEA,EEU,-52.022744063378475,-0.5298368930597235,-0.26966493442066763
2010.0,SIS,EEU,-50.77308550226084,-0.5298368930597235,-0.26966493442066763
2010.0,CAM,EEU,-52.90326465706343,-0.5298368930597235,-0.26966493442066763
2010.0,LAM,EEU,-53.12377900290987,-0.5298368930597235,-0.26966493442066763
2010.0,CAN,EEU,-47.330973989564214,-0.5298368930597235,-0.26966493442066763
2010.0,USA,EEU,-48.393300205074745,-0.5298368930597235,-0.26966493442066763
2010.0,SSA,CAN,-54.40568897482562,4.958732003598321,-0.26966493442066763
2010.0,SIS,CAN,-50.77308550226084,4.958732003598321,-0.26966493442066763
2010.0,MAF,CAN,-51.40758985587273,4.958732003598321,-0.26966493442066763
2010.0,FSU,CAN,-53.84309861088059,4.958732003598321,-0.26966493442066763
2010.0,WEU,CAN,-52.970146213151395,4.958732003598321,-0.26966493442066763
2010.0,MDE,CAN,-51.44006891830045,4.958732003598321,-0.26966493442066763
2010.0,SAS,CAN,-52.70492881540335,4.958732003598321,-0.26966493442066763
2010.0,CHI,CAN,-51.5963025043938,4.958732003598321,-0.26966493442066763
2010.0,JPK,CAN,-50.715899219676274,4.958732003598321,-0.26966493442066763
2010.0,SEA,CAN,-52.022744063378475,4.958732003598321,-0.26966493442066763
2010.0,CAM,CAN,-52.90326465706343,4.958732003598321,-0.26966493442066763
2010.0,LAM,CAN,-53.12377900290987,4.958732003598321,-0.26966493442066763
2010.0,EEU,CAN,-52.72052880070537,4.958732003598321,-0.26966493442066763
2010.0,USA,CAN,-48.393300205074745,4.958732003598321,-0.26966493442066763
2010.0,SSA,USA,-54.40568897482562,2.9818847293353077,-0.26966493442066763
2010.0,SIS,USA,-50.77308550226084,2.9818847293353077,-0.26966493442066763
2010.0,MAF,USA,-51.40758985587273,2.9818847293353077,-0.26966493442066763
2010.0,FSU,USA,-53.84309861088059,2.9818847293353077,-0.26966493442066763
2010.0,WEU,USA,-52.970146213151395,2.9818847293353077,-0.26966493442066763
2010.0,MDE,USA,-51.44006891830045,2.9818847293353077,-0.26966493442066763
2010.0,SAS,USA,-52.70492881540335,2.9818847293353077,-0.26966493442066763
2010.0,CHI,USA,-51.5963025043938,2.9818847293353077,-0.26966493442066763
2010.0,JPK,USA,-50.715899219676274,2.9818847293353077,-0.26966493442066763
2010.0,SEA,USA,-52.022744063378475,2.9818847293353077,-0.26966493442066763
2010.0,CAM,USA,-52.90326465706343,2.9818847293353077,-0.26966493442066763
2010.0,LAM,USA,-53.12377900290987,2.9818847293353077,-0.26966493442066763
2010.0,EEU,USA,-52.72052880070537,2.9818847293353077,-0.26966493442066763
2010.0,CAN,USA,-47.330973989564214,2.9818847293353077,-0.26966493442066763
